Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Regulation Of miRNA Transcription (GO:1902893),-0.5181946597649358,-1.8291632327748661,0.004008016032064128,0.17017682765901293,0.733,14/34,17.47%,JUN;FOS;KLF4;STAT3;FOXO3;EGR1;DDX5;SRF;FOSL1;SREBF1;NCOR1;POU2F1;NR3C1;HIF1A
prerank,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),0.5225012130986624,1.8242935193544272,0.002061855670103093,0.034630966335574886,0.74,11/32,12.47%,S100A10;C1QBP;CDC42;ILK;RAC1;RSU1;CD36;CIB1;LIMS1;JUP;TRIOBP
prerank,Positive Regulation Of miRNA Metabolic Process (GO:2000630),-0.5182056029637571,-1.8233423597891896,0.0,0.16218527315914488,0.748,13/31,17.47%,JUN;FOS;KLF4;STAT3;FOXO3;EGR1;SRF;FOSL1;SREBF1;POU2F1;ZC3H12A;NR3C1;HIF1A
prerank,Heterochromatin Formation (GO:0031507),-0.5403747297847614,-1.822949764326282,0.006172839506172839,0.14821852731591448,0.749,12/26,20.94%,FAM172A;SIRT1;SPTY2D1;UBR5;PPM1D;UBR2;NRDE2;KMT2D;EZH2;L3MBTL1;HDAC5;ZNFX1
prerank,Negative Regulation Of Cell Cycle (GO:0045786),-0.4856823270208628,-1.8181943519407437,0.002136752136752137,0.14164687252573238,0.765,14/42,17.01%,DUSP1;TSPYL2;NR4A1;BTG1;BTG2;HEXIM1;SIRT1;BARD1;BRCA1;HECA;BTG3;ZBTB17;CDK5RAP1;LATS1
prerank,DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005),-0.5419407705021003,-1.8144963280534656,0.0,0.13513612278457884,0.774,16/26,22.23%,DDX11;WRN;TIPIN;MCM9;ATRX;MMS22L;SLFN11;THOC1;BOD1L1;POLD1;POLE;RFWD3;FAM111A;BLM;ATR;FANCM
prerank,Regulation Of Chromatin Organization (GO:1902275),-0.5701529623566827,-1.8128101016509481,0.00808080808080808,0.12751951136749237,0.778,13/22,24.00%,KANSL2;KANSL1;MSL2;RLIM;HNRNPU;MLLT3;TLK2;SETD5;KAT8;HCFC1;WDR5;SETD1A;TLK1
prerank,U2-type Prespliceosome Assembly (GO:1903241),0.5618749473278425,1.8116590384565268,0.0,0.0387854325944276,0.774,11/22,15.57%,SNRPF;SNRPB;SNRPD3;SNRPB2;HTATSF1;SNRPG;RBMX2;SF3A3;SNRPE;SNRPD1;SF3B4
prerank,Establishment Of Vesicle Localization (GO:0051650),0.6359610929005748,1.8054870119151905,0.0038461538461538464,0.04068552644291489,0.792,9/15,23.76%,TOR1A;SNAPIN;COPS5;F8A1;RAB11A;TMEM230;KIF5B;IKBKG;CDK5
prerank,snRNA Metabolic Process (GO:0016073),-0.6277307183201668,-1.8051606040196606,0.003780718336483932,0.12794932699920825,0.803,4/15,4.72%,MEPCE;ZCCHC8;INTS6;USPL1
prerank,Cell-Cell Junction Assembly (GO:0007043),0.5844024108551716,1.8009260389250552,0.004158004158004158,0.04175777974284976,0.806,10/19,14.55%,RHOA;PAK2;ACTG1;CD9;TLN1;VCL;WDR1;RHOC;JUP;PIP5K1C
prerank,Secondary Alcohol Biosynthetic Process (GO:1902653),0.5874567417414678,1.7992350980842449,0.00411522633744856,0.041627827413502044,0.811,10/18,24.28%,FDFT1;MSMO1;LSS;ACLY;GLB1;G6PD;CYP51A1;MVD;PMVK;DHCR24
prerank,Cell Junction Assembly (GO:0034329),0.5612228188189946,1.7988031223537226,0.003929273084479371,0.04099684478640614,0.813,5/21,4.03%,RHOA;CAPZA1;CDC42;SH3BP1;TLN1
prerank,Microtubule Nucleation (GO:0007020),-0.5846994297259452,-1.7983536079543108,0.0020964360587002098,0.12785035629453684,0.821,8/18,12.54%,NDE1;NDEL1;TUBGCP6;CLASP2;TUBGCP5;TUBGCP3;GOLGA2;TUBGCP4
prerank,Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),0.4047896067344245,1.7961522122466245,0.0,0.04140000194823539,0.821,40/96,25.05%,TRAPPC1;PDCD6;COPB1;ATL3;COPE;TMED10;ARCN1;TRAPPC2L;TRAPPC2;RAB2A;YIF1A;TRAPPC6A;TRAPPC3;ERGIC3;BCAP31;COPG1;TFG;BET1;ZW10;TMED2;KDELR2;USO1;VAPB;KDELR1;TMED9;COPB2;SEC22C;VAMP7;VAPA;SEC13;TRAPPC4;RAB1B;YIF1B;BCAP29;TBC1D20;RAB1A;GOPC;TMED7;SPAST;TEX261
